Company,TypeName,Ram,OpSys,Weight,Touchscreen,CpuCompany,ClockSpeed,Flash Storage,HDD,Hybrid,SSD,GPU,Ppi,Price
Lenovo,Notebook,8,Windows,1.7,0,Intel,2.3,0.0,0.0,0.0,0.18,Intel,214.28571428571428,63882.72
HP,Notebook,4,Chrome,1.29,0,Intel,1.5,0.032,0.0,0.0,0.0,Intel,375.9398496240601,32767.2
Acer,Notebook,4,Windows,2.4,0,AMD,2.2,0.0,0.5,0.0,0.0,AMD,136.7948717948718,20619.36
Dell,Notebook,4,Linux,2.2,0,Intel,1.6,0.0,0.5,0.0,0.0,Intel,136.7948717948718,20965.1472
HP,Notebook,4,No,1.86,0,Intel,2.0,0.0,1.0,0.0,0.0,Intel,136.7948717948718,18434.3472
Asus,Gaming,8,Windows,2.7,0,Intel,2.8,0.0,1.0,0.0,0.256,Nvidia,173.41040462427745,85194.72
Dell,Ultrabook,4,Windows,1.4,0,Intel,1.6,0.0,0.0,0.0,0.256,AMD,225.56390977443607,43601.688
HP,Netbook,4,Windows,2.4,0,Intel,2.3,0.0,0.0,0.0,0.128,Intel,170.72,85194.72
Acer,Notebook,8,Windows,2.4,0,Intel,2.5,0.0,1.0,0.0,0.256,Nvidia,192.30769230769232,42570.72
Dell,Notebook,8,Windows,2.36,0,Intel,2.5,0.0,1.0,0.0,0.0,AMD,192.30769230769232,34035.264
MSI,Gaming,8,Windows,2.6,0,Intel,2.6,0.0,0.0,0.0,0.256,Nvidia,173.41040462427745,85194.72
HP,Notebook,4,Windows,1.96,0,Intel,1.6,0.0,1.0,0.0,0.0,Intel,136.7948717948718,26640.0
Asus,Gaming,16,Windows,4.3,0,Intel,2.6,0.0,1.0,0.0,0.128,Nvidia,173.41040462427745,122490.72
Dell,Ultrabook,4,Windows,1.5,0,Intel,2.3,0.0,0.5,0.0,0.0,Intel,170.72,60480.792
Dell,Ultrabook,4,Windows,1.5,0,Intel,2.3,0.0,0.0,0.0,0.128,Intel,170.72,62176.1616
Acer,Notebook,4,Chrome,2.2,0,Intel,1.5,0.0,0.0,0.0,0.016,Intel,136.7948717948718,11135.52
HP,Workstation,8,Windows,3.0,0,Intel,2.6,0.0,1.0,0.0,0.0,AMD,173.41040462427745,154458.72
Lenovo,Gaming,16,Windows,2.4,0,Intel,2.8,0.0,0.0,0.0,0.512,Nvidia,192.30769230769232,63882.72
Dell,Ultrabook,8,Windows,1.5,0,Intel,2.3,0.0,0.0,0.0,0.256,Intel,170.72,75289.968
MSI,Gaming,8,Windows,2.9,0,Intel,2.6,0.0,1.0,0.0,0.128,Nvidia,173.41040462427745,80516.20319999999
Lenovo,2 in 1 Convertible,4,Windows,2.1,1,Intel,2.3,0.0,0.0,0.0,0.256,Intel,192.30769230769232,46193.76
HP,Notebook,4,Windows,2.1,0,AMD,2.5,0.0,1.0,0.0,0.0,AMD,192.30769230769232,21205.44
Asus,Gaming,16,Windows,2.59,0,Intel,2.6,0.0,1.0,0.0,0.128,Nvidia,192.30769230769232,71341.92
HP,Notebook,8,Windows,1.16,1,Intel,1.1,0.0,0.0,0.0,0.256,Intel,375.9398496240601,90522.72
Dell,Notebook,4,Windows,2.24,0,Intel,2.3,0.0,0.5,0.0,0.0,AMD,136.7948717948718,40980.312
Lenovo,Notebook,4,Windows,2.1,0,Intel,2.0,0.0,0.0,0.0,0.128,Intel,136.7948717948718,22857.12
HP,Ultrabook,8,Windows,1.16,0,Intel,2.5,0.0,0.0,0.0,0.512,Intel,225.56390977443607,104908.32
Lenovo,2 in 1 Convertible,4,Android,0.69,1,Intel,1.44,0.064,0.0,0.0,0.0,Intel,308.91089108910893,29250.72
Dell,Ultrabook,8,Windows,1.23,0,Intel,2.4,0.0,0.0,0.0,0.256,Intel,225.56390977443607,73473.12
Lenovo,Gaming,16,Windows,4.6,0,Intel,2.7,0.0,0.0,1.0,0.256,Nvidia,173.41040462427745,146519.46719999998
Razer,Ultrabook,8,Windows,1.25,1,Intel,2.5,0.0,0.0,0.0,0.256,Intel,480.0,54825.12
Toshiba,Ultrabook,16,Windows,1.05,0,Intel,2.7,0.0,0.0,0.0,0.512,Intel,225.56390977443607,118601.28
Asus,Gaming,8,Windows,3.52,0,Intel,2.6,0.0,1.0,0.0,0.128,Nvidia,173.41040462427745,69929.4672
Vero,Notebook,4,Windows,1.35,0,Intel,1.44,0.032,0.0,0.0,0.0,Intel,225.56390977443607,10442.88
HP,Notebook,8,Windows,1.16,0,Intel,2.3,0.0,0.0,0.0,0.256,Intel,225.56390977443607,90043.2
HP,Notebook,8,Windows,1.43,0,Intel,2.3,0.0,0.0,0.0,0.256,Intel,214.28571428571428,80612.64
Dell,Notebook,4,Linux,2.09,0,Intel,2.3,0.0,0.5,0.0,0.0,Intel,136.7948717948718,27899.0064
Asus,Notebook,4,Windows,2.0,0,Intel,2.4,0.0,1.0,0.0,0.0,Intel,136.7948717948718,23176.8
Lenovo,2 in 1 Convertible,8,Windows,1.8,1,Intel,2.5,0.0,0.0,0.0,0.256,Intel,214.28571428571428,88924.31999999999
Lenovo,2 in 1 Convertible,4,Windows,0.69,1,Intel,1.44,0.064,0.0,0.0,0.0,Intel,308.91089108910893,25521.12
HP,Ultrabook,8,Windows,1.26,0,Intel,2.4,0.0,0.0,0.0,0.256,Intel,170.72,100965.6
Lenovo,Gaming,8,No,2.4,0,Intel,2.5,0.0,1.0,0.0,0.128,Nvidia,192.30769230769232,52693.92
HP,Gaming,8,Windows,3.35,0,Intel,2.3,0.0,1.0,0.0,0.128,Nvidia,173.41040462427745,60153.12
HP,Notebook,8,Windows,2.04,0,Intel,2.7,0.0,2.0,0.0,0.0,Intel,136.7948717948718,33513.119999999995
Lenovo,2 in 1 Convertible,8,Windows,1.8,1,Intel,2.6,0.0,0.0,0.0,0.512,Nvidia,214.28571428571428,109244.2464
Asus,Notebook,4,Windows,1.5,0,Intel,1.1,0.032,0.0,0.0,0.0,Intel,152.42857142857142,14811.84
HP,Ultrabook,8,Windows,1.84,0,Intel,2.7,0.0,0.0,0.0,0.256,Intel,192.30769230769232,40066.56
Acer,Notebook,4,Windows,2.23,0,Intel,2.5,0.0,1.0,0.0,0.0,Nvidia,192.30769230769232,32820.48
Lenovo,Notebook,16,Windows,2.5,0,Intel,2.5,0.0,0.0,1.0,0.0,AMD,192.30769230769232,58554.72
HP,Workstation,8,Windows,3.0,0,Intel,2.6,0.0,0.0,0.0,0.256,Nvidia,173.41040462427745,210424.032
Dell,Notebook,8,Windows,2.5,0,Intel,2.5,0.0,1.0,0.0,0.0,AMD,136.7948717948718,41771.52
MSI,Gaming,16,Windows,3.78,0,Intel,2.7,0.0,1.0,0.0,0.256,Nvidia,173.41040462427745,127818.72
HP,Ultrabook,8,Windows,1.88,0,Intel,2.5,0.0,0.0,0.0,0.256,Intel,192.30769230769232,115709.2416
Lenovo,2 in 1 Convertible,16,Windows,2.8,1,Intel,2.6,0.0,0.0,0.0,0.512,Intel,285.7142857142857,130003.2
MSI,Gaming,8,Windows,2.4,0,Intel,2.8,0.0,1.0,0.0,0.128,Nvidia,192.30769230769232,60888.384
HP,2 in 1 Convertible,8,Windows,1.48,1,Intel,2.4,0.0,0.0,0.0,0.256,Intel,225.56390977443607,86793.12
HP,Workstation,8,Windows,2.59,0,Intel,2.6,0.0,0.0,0.0,0.256,Nvidia,192.30769230769232,118761.12
HP,2 in 1 Convertible,8,Windows,1.48,1,Intel,2.6,0.0,0.0,0.0,0.256,Intel,300.7518796992481,95850.72
HP,Workstation,8,Windows,2.0,0,Intel,2.6,0.0,0.0,0.0,0.256,Nvidia,192.30769230769232,101178.72
HP,Ultrabook,8,Windows,1.26,0,Intel,2.5,0.0,0.0,0.0,0.256,Intel,240.0,122381.49599999998
Dell,Notebook,8,Windows,2.18,0,Intel,2.7,0.0,0.0,0.0,0.256,Nvidia,192.30769230769232,53807.472
HP,Notebook,8,Windows,1.88,0,Intel,2.3,0.0,0.0,0.0,0.256,Intel,192.30769230769232,84129.12
Lenovo,2 in 1 Convertible,8,Windows,1.27,1,Intel,2.5,0.0,0.0,0.0,0.256,Intel,285.7142857142857,124621.92
Lenovo,Notebook,4,No,1.9,0,Intel,2.0,0.0,1.0,0.0,0.0,Intel,136.7948717948718,18061.92
HP,Notebook,4,Windows,1.86,0,AMD,1.8,0.0,0.5,0.0,0.0,AMD,136.7948717948718,15824.16
Lenovo,Notebook,8,No,2.32,0,Intel,2.3,0.0,1.0,0.0,0.0,AMD,192.30769230769232,31914.72
Dell,Gaming,8,Windows,2.62,0,Intel,2.8,0.0,1.0,0.0,0.0,Nvidia,192.30769230769232,63882.72
Dell,Notebook,8,Windows,2.04,1,Intel,2.3,0.0,0.0,0.0,0.256,Nvidia,384.61538461538464,119916.2304
HP,Notebook,4,Windows,1.91,0,AMD,2.5,0.0,0.0,0.0,0.256,AMD,192.30769230769232,25515.2592
MSI,Gaming,16,Windows,2.7,0,Intel,2.8,0.0,1.0,0.0,0.256,Nvidia,173.41040462427745,79536.38399999999
Lenovo,Ultrabook,12,Windows,1.4,0,Intel,2.6,0.0,0.0,0.0,0.512,Intel,214.28571428571428,122490.72
Lenovo,Notebook,8,Windows,2.5,0,Intel,2.3,0.0,0.0,1.0,0.0,AMD,192.30769230769232,42010.7472
HP,2 in 1 Convertible,8,Windows,1.48,1,Intel,2.6,0.0,0.0,0.0,0.512,Intel,300.7518796992481,108744.48
Lenovo,Ultrabook,8,Windows,1.7,0,Intel,2.6,0.0,0.0,0.0,0.256,Intel,214.28571428571428,79866.72
MSI,Gaming,16,Windows,1.7,0,Intel,2.6,0.0,1.0,0.0,0.256,Nvidia,214.28571428571428,94252.32
HP,Gaming,8,Windows,2.62,0,Intel,2.8,0.0,1.0,0.0,0.0,Nvidia,192.30769230769232,47898.72
Lenovo,Notebook,8,Windows,2.2,0,Intel,2.0,0.0,1.0,0.0,0.0,Intel,136.7948717948718,24455.52
HP,Notebook,4,No,2.1,0,Intel,2.3,0.0,0.5,0.0,0.0,Intel,136.7948717948718,25414.0272
Dell,Gaming,8,Windows,2.62,0,Intel,2.8,0.0,1.0,0.0,0.128,Nvidia,384.61538461538464,79813.44
Lenovo,Notebook,8,Windows,1.95,0,Intel,2.5,0.0,0.0,0.0,0.256,Intel,192.30769230769232,74059.2
Lenovo,Notebook,4,Windows,2.2,0,Intel,2.0,0.0,1.0,0.0,0.0,Nvidia,192.30769230769232,24935.04
HP,Notebook,2,Windows,1.44,0,Intel,1.6,0.032,0.0,0.0,0.0,Intel,152.42857142857142,13266.72
MSI,Gaming,8,Windows,2.2,0,Intel,2.7,0.0,1.0,0.0,0.0,Nvidia,192.30769230769232,44701.92
HP,Notebook,8,Windows,1.96,0,Intel,2.5,0.0,0.0,0.0,0.256,Intel,192.30769230769232,36177.12
HP,Notebook,16,Windows,2.1,0,Intel,1.8,0.0,0.0,0.0,0.512,Intel,192.30769230769232,61751.52
Asus,Notebook,4,Windows,2.2,0,Intel,1.6,0.0,0.5,0.0,0.0,Intel,136.7948717948718,19660.32
Lenovo,Notebook,4,No,2.1,0,Intel,2.3,0.0,0.5,0.0,0.0,Intel,136.7948717948718,21205.44
Lenovo,Notebook,8,No,2.2,0,Intel,2.7,0.0,1.0,0.0,0.0,Nvidia,192.30769230769232,37775.52
Asus,Notebook,4,Windows,2.0,0,Intel,2.4,0.0,0.0,0.0,0.256,Intel,214.28571428571428,40972.32
Lenovo,Notebook,4,Windows,2.32,0,Intel,2.5,0.0,0.0,1.0,0.0,Intel,192.30769230769232,43956.0
Lenovo,Gaming,16,Windows,3.31,0,Intel,2.6,0.0,0.0,0.0,0.512,Nvidia,192.30769230769232,69530.4
MSI,Gaming,16,Windows,1.91,0,Intel,2.6,0.0,1.0,0.0,0.128,Nvidia,192.30769230769232,114731.5536
HP,Notebook,4,Windows,2.07,0,Intel,2.3,0.0,0.5,0.0,0.0,Intel,136.7948717948718,34632.0
Lenovo,2 in 1 Convertible,8,Windows,1.36,1,Intel,2.3,0.0,0.0,0.0,0.256,Intel,285.7142857142857,87219.36
Lenovo,Ultrabook,6,Windows,1.54,0,Intel,2.7,0.0,0.0,0.0,0.256,Nvidia,192.30769230769232,44275.68
Dell,Notebook,8,Linux,1.98,0,Intel,2.7,0.0,0.0,0.0,0.256,Nvidia,192.30769230769232,47686.1328
Acer,Notebook,4,Windows,2.1,0,Intel,2.0,0.0,0.5,0.0,0.0,Intel,136.7948717948718,17742.239999999998
HP,Notebook,6,Windows,2.18,0,Intel,2.6,0.0,1.0,0.0,0.0,Nvidia,192.30769230769232,42570.72
Asus,Gaming,8,Windows,2.591,0,Intel,2.6,0.0,1.0,0.0,0.256,Nvidia,192.30769230769232,48431.52
Dell,2 in 1 Convertible,16,Windows,2.09,1,Intel,2.7,0.0,0.0,0.0,0.512,Intel,192.30769230769232,62817.12
Acer,Notebook,4,Windows,2.23,0,Intel,2.5,0.0,0.0,0.0,0.256,Nvidia,192.30769230769232,36816.48
Dell,Ultrabook,8,Linux,1.23,1,Intel,2.4,0.0,0.0,0.0,0.256,Intel,375.9398496240601,58554.72
Acer,Gaming,16,Windows,4.2,0,Intel,2.8,0.0,1.0,0.0,0.256,Nvidia,173.41040462427745,138474.72
Lenovo,Gaming,8,Windows,2.4,0,Intel,2.5,0.0,1.0,0.0,0.0,Nvidia,192.30769230769232,43636.32
Samsung,2 in 1 Convertible,4,Chrome,1.15,1,Samsung,2.0,0.032,0.0,0.0,0.0,ARM,325.2032520325203,35111.52
HP,Notebook,4,Windows,1.86,0,Intel,2.5,0.0,0.5,0.0,0.0,Intel,136.7948717948718,25840.8
Apple,Ultrabook,8,Mac,0.92,0,Intel,1.1,0.256,0.0,0.0,0.0,Intel,312.0,61964.64
Dell,2 in 1 Convertible,8,Windows,1.6,1,Intel,2.5,0.0,0.0,0.0,0.256,Intel,225.56390977443607,63882.72
HP,Notebook,12,Windows,2.21,0,Intel,2.8,0.0,1.0,0.0,0.128,Nvidia,192.30769230769232,70702.56
Lenovo,Notebook,4,No,1.9,0,Intel,2.0,0.0,1.0,0.0,0.0,AMD,136.7948717948718,19607.04
Asus,Gaming,16,Windows,4.3,0,Intel,2.6,0.0,1.0,0.0,0.512,Nvidia,173.41040462427745,114552.0
Acer,Notebook,4,Linux,2.1,0,Intel,2.0,0.0,1.0,0.0,0.0,Intel,136.7948717948718,14492.16
MSI,Gaming,16,Windows,2.43,0,Intel,2.8,0.0,1.0,0.0,0.256,Nvidia,173.41040462427745,109165.392
Dell,Notebook,4,Windows,2.3,0,Intel,2.0,0.0,0.0,0.0,0.128,AMD,136.7948717948718,26586.72
Lenovo,Notebook,8,No,2.2,0,Intel,2.5,0.0,0.5,0.0,0.0,Nvidia,136.7948717948718,33513.119999999995
Dell,2 in 1 Convertible,16,Windows,2.0,1,Intel,1.8,0.0,0.0,0.0,0.512,Intel,192.30769230769232,68464.8
Dell,Ultrabook,16,Windows,1.2,1,Intel,2.7,0.0,0.0,0.0,0.512,Intel,375.9398496240601,142790.4
Asus,Gaming,8,Windows,2.2,0,Intel,2.6,0.0,1.0,0.0,0.0,Nvidia,192.30769230769232,62284.32
Dell,Notebook,8,Windows,2.36,0,Intel,2.5,0.0,0.0,0.0,0.256,AMD,192.30769230769232,47365.92
HP,Notebook,8,Windows,1.91,0,Intel,2.5,0.0,0.0,0.0,0.256,Intel,136.7948717948718,30849.12
Lenovo,Notebook,4,Windows,2.2,0,AMD,2.2,0.0,0.5,0.0,0.0,AMD,136.7948717948718,15930.72
Acer,Notebook,8,Windows,3.3,0,Intel,2.0,0.0,1.0,0.0,0.0,Nvidia,144.50867052023122,33513.119999999995
Asus,Gaming,16,Windows,2.2,0,Intel,2.8,0.0,1.0,0.0,0.256,Nvidia,192.30769230769232,130482.72
Apple,Ultrabook,8,Mac,0.92,0,Intel,1.2,0.512,0.0,0.0,0.0,Intel,312.0,68145.12
Asus,Notebook,16,Windows,2.2,0,Intel,2.8,0.0,1.0,0.0,0.128,Nvidia,192.30769230769232,93186.72
MSI,Gaming,16,Windows,2.43,0,Intel,2.6,0.0,1.0,0.0,0.256,Nvidia,173.41040462427745,103842.1872
Dell,2 in 1 Convertible,8,Windows,2.191,1,Intel,2.5,0.0,0.0,0.0,0.256,Intel,192.30769230769232,53226.72
Asus,Gaming,16,Windows,2.9,0,Intel,2.8,0.0,1.0,0.0,0.256,Nvidia,173.41040462427745,103842.72
Acer,Netbook,2,Chrome,1.3,0,Intel,1.5,0.0,0.0,0.0,0.032,Intel,183.9655172413793,9270.72
Acer,Notebook,4,Windows,3.3,0,Intel,2.0,0.0,1.0,0.0,0.0,Nvidia,144.50867052023122,31861.44
Lenovo,Notebook,8,No,2.8,0,Intel,2.5,0.0,1.0,0.0,0.0,Intel,144.50867052023122,28717.92
Lenovo,Gaming,8,Windows,2.6,0,Intel,2.6,0.0,1.0,0.0,0.128,Nvidia,192.30769230769232,67772.16
Acer,2 in 1 Convertible,8,Windows,1.2,1,Intel,1.3,0.0,0.0,0.0,0.256,Intel,214.28571428571428,61218.72
Lenovo,Notebook,8,Windows,2.3,0,Intel,2.6,0.0,0.0,0.0,0.256,Intel,192.30769230769232,81465.12
MSI,Gaming,8,Windows,2.2,0,Intel,2.6,0.0,1.0,0.0,0.128,Nvidia,192.30769230769232,78647.1408
HP,Notebook,6,Windows,2.1,0,AMD,2.7,0.0,1.0,0.0,0.0,AMD,192.30769230769232,28185.12
Dell,Ultrabook,8,Windows,1.26,1,Intel,2.4,0.0,0.0,0.0,0.256,Intel,240.0,91288.3536
Dell,2 in 1 Convertible,4,Windows,2.08,1,Intel,2.4,0.0,0.5,0.0,0.0,Intel,200.0,27119.52
Asus,Notebook,4,Windows,2.65,0,Intel,1.6,0.0,1.0,0.0,0.0,Intel,136.7948717948718,16463.52
Dell,Ultrabook,8,Windows,1.29,1,Intel,2.7,0.0,0.0,0.0,0.256,Intel,375.9398496240601,78694.56
Dell,Notebook,4,Linux,2.18,0,Intel,2.5,0.0,1.0,0.0,0.0,Intel,136.7948717948718,27804.7008
Lenovo,Gaming,16,Windows,2.6,1,Intel,2.6,0.0,1.0,0.0,0.128,Nvidia,192.30769230769232,54825.12
MSI,Gaming,8,Windows,2.2,0,Intel,2.8,0.0,1.0,0.0,0.128,Nvidia,192.30769230769232,61218.72
Lenovo,Netbook,16,Windows,1.3,1,Intel,2.5,0.0,0.0,0.0,0.512,Intel,240.0,87912.0
Razer,Gaming,16,Windows,1.95,0,Intel,2.8,0.0,0.0,0.0,1.0,Nvidia,214.28571428571428,186426.72
Dell,Notebook,8,Windows,2.3,1,Intel,2.4,0.0,1.0,0.0,0.0,Intel,136.7948717948718,24988.8528
MSI,Gaming,16,Windows,2.7,0,Intel,2.8,0.0,1.0,0.0,0.256,Nvidia,173.41040462427745,85141.44
Apple,Ultrabook,4,Mac,1.08,0,Intel,1.6,0.256,0.0,0.0,0.0,Intel,183.9655172413793,51095.52
HP,Notebook,4,Windows,2.1,0,Intel,2.0,0.0,1.0,0.0,0.0,Intel,192.30769230769232,25467.84
HP,Ultrabook,8,Windows,1.54,0,Intel,2.5,0.0,0.0,0.0,0.256,Intel,285.7142857142857,117119.5632
Dell,Notebook,4,Windows,2.24,0,Intel,2.3,0.0,0.5,0.0,0.0,Intel,136.7948717948718,39267.36
MSI,Gaming,8,Windows,2.3,0,Intel,2.6,0.0,1.0,0.0,0.128,Nvidia,192.30769230769232,62284.32
Lenovo,Notebook,16,Windows,1.4,0,Intel,2.7,0.0,0.0,0.0,0.512,Intel,225.56390977443607,79866.72
Lenovo,Notebook,6,Windows,2.2,0,AMD,3.6,0.0,0.0,0.0,0.256,AMD,192.30769230769232,31838.5296
Asus,Ultrabook,8,Windows,1.45,0,Intel,2.5,0.0,0.0,0.0,0.256,Intel,225.56390977443607,68198.4
Acer,Notebook,4,Linux,2.4,0,Intel,2.0,0.0,0.5,0.0,0.0,Intel,136.7948717948718,19276.704
Dell,2 in 1 Convertible,16,Windows,2.77,1,Intel,2.7,0.0,0.0,0.0,0.512,Nvidia,173.41040462427745,95850.72
HP,Notebook,4,Windows,1.54,0,Intel,2.3,0.0,0.0,0.0,0.256,Intel,214.28571428571428,58607.46719999999
Asus,Gaming,16,Windows,2.5,0,Intel,2.8,0.0,1.0,0.0,0.256,Nvidia,192.30769230769232,85248.0
Dell,Notebook,4,Windows,1.6,0,Intel,2.5,0.0,0.5,0.0,0.0,Intel,152.42857142857142,46620.0
Asus,Gaming,16,Windows,2.34,0,Intel,2.6,0.0,1.0,0.0,0.256,Nvidia,192.30769230769232,123876.0
Lenovo,Notebook,8,No,2.3,0,Intel,2.5,0.0,0.0,0.0,0.256,Intel,192.30769230769232,30529.44
Dell,2 in 1 Convertible,8,Windows,1.24,1,Intel,1.2,0.0,0.0,0.0,0.256,Intel,375.9398496240601,96596.64
Dell,Notebook,4,Linux,2.2,0,Intel,1.6,0.0,0.5,0.0,0.0,Intel,136.7948717948718,17262.72
HP,Notebook,4,Windows,1.86,0,AMD,2.5,0.0,0.5,0.0,0.0,AMD,136.7948717948718,21258.72
Lenovo,Notebook,6,Windows,2.4,0,Intel,2.3,0.0,0.0,0.0,0.128,Nvidia,192.30769230769232,30316.32
Lenovo,Notebook,8,Windows,1.9,0,Intel,2.3,0.0,0.0,0.0,0.256,Intel,214.28571428571428,57116.16
Dell,Notebook,4,Windows,2.2,0,Intel,1.6,0.0,0.5,0.0,0.0,Intel,136.7948717948718,23655.7872
Asus,Notebook,4,Windows,2.0,0,Intel,1.1,0.0,1.0,0.0,0.0,Intel,136.7948717948718,18061.92
Asus,Gaming,16,Windows,4.0,0,Intel,2.6,0.0,1.0,0.0,0.128,Nvidia,173.41040462427745,101232.0
Dell,Notebook,4,Windows,2.29,0,Intel,2.0,0.0,0.5,0.0,0.0,Intel,136.7948717948718,26107.2
Lenovo,Notebook,8,Windows,2.32,0,Intel,2.5,0.0,0.0,1.0,0.0,AMD,192.30769230769232,47685.6
MSI,Gaming,8,Windows,2.4,0,Intel,2.6,0.0,1.0,0.0,0.128,Nvidia,192.30769230769232,65481.12
Lenovo,2 in 1 Convertible,4,Windows,1.8,1,Intel,2.3,0.0,0.0,0.0,0.128,Intel,214.28571428571428,44382.7728
Asus,Ultrabook,8,Windows,1.2,0,Intel,0.9,0.0,0.0,0.0,0.512,Intel,225.56390977443607,38841.12
Dell,Notebook,6,Windows,2.3,0,Intel,2.4,0.0,1.0,0.0,0.0,Intel,136.7948717948718,24455.52
Acer,Notebook,4,Linux,2.4,0,Intel,1.6,0.0,0.5,0.0,0.0,Intel,136.7948717948718,15397.92
Dell,Notebook,2,Windows,2.2,0,Intel,1.6,0.0,0.5,0.0,0.0,Intel,136.7948717948718,20193.12
Lenovo,Notebook,8,Windows,2.6,0,Intel,2.6,0.0,1.0,0.0,0.0,Nvidia,192.30769230769232,47898.72
HP,Notebook,6,Windows,2.04,0,AMD,2.9,0.0,0.0,1.0,0.0,AMD,192.30769230769232,29303.4672
Dell,Notebook,8,Linux,2.3,0,Intel,2.7,0.0,1.0,0.0,0.0,AMD,136.7948717948718,42943.1472
HP,Netbook,2,Windows,1.17,0,Intel,1.6,0.032,0.0,0.0,0.0,Intel,183.9655172413793,11135.52
Asus,Notebook,4,Windows,2.2,0,Intel,2.5,0.0,0.5,0.0,0.0,Nvidia,136.7948717948718,38378.6496
Lenovo,2 in 1 Convertible,4,Windows,1.8,1,Intel,2.5,0.0,0.0,0.0,0.128,Intel,214.28571428571428,33992.64
Lenovo,2 in 1 Convertible,16,Windows,1.3,1,Intel,2.5,0.0,0.0,0.0,0.512,Intel,375.9398496240601,79866.72
Lenovo,Notebook,2,Windows,1.5,0,Intel,1.6,0.064,0.0,0.0,0.0,Intel,152.42857142857142,12201.12
HP,Notebook,6,Windows,2.19,0,Intel,2.5,0.0,1.0,0.0,0.0,AMD,136.7948717948718,40705.92
Asus,Notebook,4,Windows,2.2,0,Intel,1.6,0.0,0.5,0.0,0.0,Intel,136.7948717948718,19660.32
Asus,Ultrabook,8,Windows,1.2,0,Intel,0.9,0.0,0.0,0.0,0.512,Intel,225.56390977443607,38841.12
Dell,Notebook,6,Windows,2.3,0,Intel,2.4,0.0,1.0,0.0,0.0,Intel,136.7948717948718,24455.52
Acer,Notebook,4,Linux,2.4,0,Intel,1.6,0.0,0.5,0.0,0.0,Intel,136.7948717948718,15397.92
Dell,Notebook,2,Windows,2.2,0,Intel,1.6,0.0,0.5,0.0,0.0,Intel,136.7948717948718,20193.12
Lenovo,Notebook,8,Windows,2.6,0,Intel,2.6,0.0,1.0,0.0,0.0,Nvidia,192.30769230769232,47898.72
HP,Notebook,6,Windows,2.04,0,AMD,2.9,0.0,0.0,1.0,0.0,AMD,192.30769230769232,29303.4672
Dell,Notebook,8,Linux,2.3,0,Intel,2.7,0.0,1.0,0.0,0.0,AMD,136.7948717948718,42943.1472
HP,Netbook,2,Windows,1.17,0,Intel,1.6,0.032,0.0,0.0,0.0,Intel,183.9655172413793,11135.52
Asus,Notebook,4,Windows,2.2,0,Intel,2.5,0.0,0.5,0.0,0.0,Nvidia,136.7948717948718,38378.6496
Lenovo,2 in 1 Convertible,4,Windows,1.8,1,Intel,2.5,0.0,0.0,0.0,0.128,Intel,214.28571428571428,33992.64
Lenovo,2 in 1 Convertible,16,Windows,1.3,1,Intel,2.5,0.0,0.0,0.0,0.512,Intel,375.9398496240601,79866.72
Lenovo,Notebook,2,Windows,1.5,0,Intel,1.6,0.064,0.0,0.0,0.0,Intel,152.42857142857142,12201.12
HP,Notebook,6,Windows,2.19,0,Intel,2.5,0.0,1.0,0.0,0.0,AMD,136.7948717948718,40705.92
Asus,Notebook,4,Windows,2.2,0,Intel,1.6,0.0,0.5,0.0,0.0,Intel,136.7948717948718,19660.32
Asus,Ultrabook,8,Windows,1.2,0,Intel,0.9,0.0,0.0,0.0,0.512,Intel,225.56390977443607,38841.12
Dell,Notebook,6,Windows,2.3,0,Intel,2.4,0.0,1.0,0.0,0.0,Intel,136.7948717948718,24455.52
Acer,Notebook,4,Linux,2.4,0,Intel,1.6,0.0,0.5,0.0,0.0,Intel,136.7948717948718,15397.92
Dell,Notebook,2,Windows,2.2,0,Intel,1.6,0.0,0.5,0.0,0.0,Intel,136.7948717948718,20193.12
Lenovo,Notebook,8,Windows,2.6,0,Intel,2.6,0.0,1.0,0.0,0.0,Nvidia,192.30769230769232,47898.72
HP,Notebook,6,Windows,2.04,0,AMD,2.9,0.0,0.0,1.0,0.0,AMD,192.30769230769232,29303.4672
Dell,Notebook,8,Linux,2.3,0,Intel,2.7,0.0,1.0,0.0,0.0,AMD,136.7948717948718,42943.1472
HP,Netbook,2,Windows,1.17,0,Intel,1.6,0.032,0.0,0.0,0.0,Intel,183.9655172413793,11135.52
Asus,Notebook,4,Windows,2.2,0,Intel,2.5,0.0,0.5,0.0,0.0,Nvidia,136.7948717948718,38378.6496
Lenovo,2 in 1 Convertible,4,Windows,1.8,1,Intel,2.5,0.0,0.0,0.0,0.128,Intel,214.28571428571428,33992.64
Lenovo,2 in 1 Convertible,16,Windows,1.3,1,Intel,2.5,0.0,0.0,0.0,0.512,Intel,375.9398496240601,79866.72
Lenovo,Notebook,2,Windows,1.5,0,Intel,1.6,0.064,0.0,0.0,0.0,Intel,152.42857142857142,12201.12
HP,Notebook,6,Windows,2.19,0,Intel,2.5,0.0,1.0,0.0,0.0,AMD,136.7948717948718,40705.92
Asus,Notebook,4,Windows,2.2,0,Intel,1.6,0.0,0.5,0.0,0.0,Intel,136.7948717948718,19660.32
